user_id,type,side,quantity,price
53,LIMIT,SELL,1,100
98,LIMIT,SELL,4,100
39,LIMIT,SELL,9,100
88,LIMIT,SELL,6,100
98,LIMIT,SELL,4,100
87,LIMIT,BUY,3,99
13,LIMIT,BUY,7,100
64,LIMIT,SELL,2,99
81,LIMIT,BUY,7,100
68,LIMIT,SELL,1,99
46,LIMIT,SELL,1,100
41,LIMIT,SELL,1,100
76,LIMIT,SELL,7,99
6,LIMIT,BUY,5,100
83,LIMIT,BUY,5,100
67,LIMIT,BUY,6,100
30,LIMIT,SELL,1,99
31,LIMIT,SELL,7,99
94,LIMIT,SELL,4,99
79,LIMIT,SELL,6,100
34,LIMIT,BUY,4,99
95,LIMIT,SELL,7,100
77,LIMIT,SELL,6,100
63,LIMIT,SELL,9,99
47,LIMIT,BUY,5,100
50,LIMIT,SELL,4,99
17,LIMIT,SELL,6,99
21,LIMIT,BUY,2,100
39,LIMIT,SELL,1,99
59,LIMIT,SELL,3,99
21,LIMIT,BUY,4,99
68,LIMIT,BUY,8,100
15,LIMIT,SELL,5,99
44,LIMIT,SELL,3,100
19,LIMIT,SELL,2,100
53,LIMIT,BUY,8,99
66,LIMIT,SELL,1,99
81,LIMIT,SELL,6,99
58,LIMIT,SELL,2,100
7,LIMIT,SELL,1,99
70,LIMIT,BUY,4,100
44,LIMIT,SELL,9,100
100,LIMIT,SELL,1,100
75,LIMIT,BUY,1,99
10,LIMIT,SELL,6,100
29,LIMIT,SELL,6,99
26,LIMIT,SELL,4,99
9,LIMIT,SELL,7,100
93,LIMIT,BUY,8,99
10,LIMIT,BUY,5,99
4,LIMIT,SELL,4,100
13,LIMIT,SELL,9,99
39,LIMIT,SELL,5,99
24,LIMIT,SELL,9,100
10,LIMIT,SELL,7,99
48,LIMIT,BUY,8,99
48,LIMIT,BUY,3,99
32,LIMIT,SELL,8,100
98,LIMIT,BUY,7,100
16,LIMIT,BUY,3,100
34,LIMIT,SELL,4,100
36,LIMIT,BUY,6,99
75,LIMIT,BUY,2,99
63,LIMIT,SELL,1,99
69,LIMIT,SELL,1,100
54,LIMIT,BUY,9,100
75,LIMIT,SELL,7,100
98,LIMIT,SELL,9,99
1,LIMIT,BUY,4,100
45,LIMIT,SELL,9,99
85,LIMIT,SELL,5,99
71,LIMIT,BUY,8,100
39,LIMIT,SELL,5,100
6,LIMIT,SELL,1,99
88,LIMIT,SELL,6,99
79,LIMIT,SELL,8,99
9,LIMIT,BUY,8,100
64,LIMIT,BUY,3,99
22,LIMIT,BUY,6,99
44,LIMIT,BUY,9,100
17,LIMIT,SELL,9,100
56,LIMIT,SELL,5,99
38,LIMIT,SELL,4,100
87,LIMIT,BUY,5,99
60,LIMIT,BUY,1,100
23,LIMIT,BUY,2,99
67,LIMIT,BUY,7,100
11,LIMIT,SELL,9,100
86,LIMIT,SELL,8,99
16,LIMIT,BUY,2,99
7,LIMIT,SELL,9,100
89,LIMIT,SELL,2,99
9,LIMIT,SELL,6,100
99,LIMIT,BUY,5,100
76,LIMIT,BUY,4,100
19,LIMIT,BUY,7,100
66,LIMIT,SELL,7,100
31,LIMIT,SELL,1,100
73,LIMIT,BUY,3,99
89,LIMIT,SELL,5,100
85,LIMIT,SELL,5,99
15,LIMIT,BUY,4,99
61,LIMIT,SELL,9,99
23,LIMIT,SELL,9,100
59,LIMIT,SELL,8,99
37,LIMIT,SELL,8,99
19,LIMIT,BUY,9,100
2,LIMIT,SELL,6,100
25,LIMIT,SELL,5,99
87,LIMIT,BUY,3,100
68,LIMIT,SELL,2,100
63,LIMIT,SELL,1,99
35,LIMIT,SELL,1,99
51,LIMIT,SELL,9,99
10,LIMIT,SELL,9,100
77,LIMIT,SELL,8,100
8,LIMIT,SELL,6,99
11,LIMIT,BUY,4,100
36,LIMIT,BUY,7,100
94,LIMIT,SELL,3,100
41,LIMIT,BUY,5,100
91,LIMIT,SELL,1,100
99,LIMIT,SELL,6,99
74,LIMIT,SELL,6,99
5,LIMIT,SELL,6,100
3,LIMIT,SELL,8,99
26,LIMIT,BUY,5,100
